run_date,reporting_period,reporting_airport,origin_destination_country,origin_destination,airline_name,arrival_departure,scheduled_charter,number_flights_matched,actual_flights_unmatched,early_to_15_mins_late_percent,flts_16_to_30_mins_late_percent,flts_31_to_60_mins_late_percent,flts_61_to_180_mins_late_percent,flts_181_to_360_mins_late_percent,more_than_360_mins_late_percent,average_delay_mins,planned_flights_unmatched,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
13-Mar-2012 14:54,201109,BIRMINGHAM,ALBANIA,TIRANA,BELLE AIR,A,S, 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
13-Mar-2012 14:54,201109,BIRMINGHAM,ALBANIA,TIRANA,BELLE AIR,D,S, 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
13-Mar-2012 14:54,201109,BIRMINGHAM,ARMENIA,YEREVAN,ARMAVIA AVIACOMPANY LLC,A,C, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 0 , 16 
13-Mar-2012 14:54,201109,BIRMINGHAM,ARMENIA,YEREVAN,ARMAVIA AVIACOMPANY LLC,D,C, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 100 , 0 
13-Mar-2012 14:54,201109,BIRMINGHAM,AUSTRIA,INNSBRUCK,FLYBE LTD,A,C, 3 , 0 , 100 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 3 , 100 , 0 
13-Mar-2012 14:54,201109,BIRMINGHAM,AUSTRIA,INNSBRUCK,FLYBE LTD,D,C, 2 , 0 , 100 , 0 , 0 , 0 , 0 , 0 , 10.5 , 0 , 2 , 50 , 14.5 
13-Mar-2012 14:54,201109,BIRMINGHAM,AUSTRIA,SALZBURG,THOMSON AIRWAYS LTD,A,C, 4 , 0 , 100 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 3 , 100 , 0 
13-Mar-2012 14:54,201109,BIRMINGHAM,AUSTRIA,SALZBURG,THOMSON AIRWAYS LTD,D,C, 3 , 0 , 100 , 0 , 0 , 0 , 0 , 0 , 1.33333333333333 , 0 , 2 , 50 , 10.5 
13-Mar-2012 14:54,201109,BIRMINGHAM,BELGIUM,BRUSSELS,BRUSSELS AIRLINES,A,S, 124 , 0 , 80.6451612903226 , 10.4838709677419 , 8.06451612903226 , 0.806451612903226 , 0 , 0 , 9.46774193548387 , 0 , 116 , 89.6551724137931 , 8.3448275862069 
13-Mar-2012 14:54,201109,BIRMINGHAM,BELGIUM,BRUSSELS,BRUSSELS AIRLINES,D,S, 123 , 0 , 84.5528455284553 , 7.31707317073171 , 7.31707317073171 , 0.813008130081301 , 0 , 0 , 9.21138211382114 , 0 , 116 , 81.8965517241379 , 8.92241379310345 
