run_date,reporting_period,reporting_airport,origin_destination_country,origin_destination,airline_name,arrival_departure,scheduled_charter,number_flights_matched,actual_flights_unmatched,early_to_15_mins_late_percent,flts_16_to_30_mins_late_percent,flts_31_to_60_mins_late_percent,flts_61_to_180_mins_late_percent,flts_181_to_360_mins_late_percent,more_than_360_mins_late_percent,average_delay_mins,planned_flights_unmatched,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
28-Oct-2015 10:11,201508,ABERDEEN,BULGARIA,BURGAS,BH AIR,A,C, 5 , 0 , 80 , 20 , 0 , 0 , 0 , 0 , 3.6 , 0 , 5 , 100 , 4.6 
28-Oct-2015 10:11,201508,ABERDEEN,BULGARIA,BURGAS,BH AIR,D,C, 5 , 0 , 100 , 0 , 0 , 0 , 0 , 0 , 0.8 , 0 , 5 , 100 , 6 
28-Oct-2015 10:11,201508,ABERDEEN,DENMARK,COPENHAGEN,SAS,A,S, 53 , 0 , 92.4528301886792 , 5.66037735849057 , 1.88679245283019 , 0 , 0 , 0 , 3.67924528301887 , 0 , 52 , 92.3076923076923 , 4.98076923076923 
28-Oct-2015 10:11,201508,ABERDEEN,DENMARK,COPENHAGEN,SAS,D,S, 53 , 0 , 90.5660377358491 , 9.43396226415094 , 0 , 0 , 0 , 0 , 4.39622641509434 , 0 , 51 , 90.1960784313725 , 6.94117647058824 
28-Oct-2015 10:11,201508,ABERDEEN,DENMARK,ESBJERG,BMI REGIONAL,A,S, 26 , 0 , 100 , 0 , 0 , 0 , 0 , 0 , 1.38461538461538 , 0 , 26 , 100 , 1.46153846153846 
28-Oct-2015 10:11,201508,ABERDEEN,DENMARK,ESBJERG,BMI REGIONAL,D,S, 26 , 0 , 100 , 0 , 0 , 0 , 0 , 0 , 0.884615384615385 , 0 , 26 , 96.1538461538462 , 3.19230769230769 
28-Oct-2015 10:11,201508,ABERDEEN,FRANCE,BIARRITZ,BMI REGIONAL,A,C, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 100 , 0 
28-Oct-2015 10:11,201508,ABERDEEN,FRANCE,BIARRITZ,CITY JET,A,C, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 1 , 100 , 0 
28-Oct-2015 10:11,201508,ABERDEEN,FRANCE,PARIS (CHARLES DE GAULLE),HOP - R C A E ,A,S, 84 , 0 , 94.0476190476191 , 5.95238095238095 , 0 , 0 , 0 , 0 , 2.71428571428571 , 0 , 88 , 82.9545454545455 , 7.19318181818182 
28-Oct-2015 10:11,201508,ABERDEEN,FRANCE,PARIS (CHARLES DE GAULLE),HOP - R C A E ,D,S, 84 , 0 , 95.2380952380952 , 3.57142857142857 , 1.19047619047619 , 0 , 0 , 0 , 3.5952380952381 , 0 , 88 , 88.6363636363636 , 6.90909090909091 
28-Oct-2015 10:11,201508,ABERDEEN,GERMANY,FRANKFURT MAIN,LUFTHANSA,A,S, 93 , 0 , 90.3225806451613 , 9.67741935483871 , 0 , 0 , 0 , 0 , 3.90322580645161 , 0 , 92 , 81.5217391304348 , 7.6195652173913 
28-Oct-2015 10:11,201508,ABERDEEN,GERMANY,FRANKFURT MAIN,LUFTHANSA,D,S, 92 , 0 , 91.304347826087 , 8.69565217391304 , 0 , 0 , 0 , 0 , 3.55434782608696 , 1 , 92 , 73.9130434782609 , 11.5434782608696 
28-Oct-2015 10:11,201508,ABERDEEN,GREECE,CORFU,EUROPE AIRPOST,A,C, 4 , 0 , 75 , 0 , 25 , 0 , 0 , 0 , 13.75 , 0 , 0 , 0 , 0 
28-Oct-2015 10:11,201508,ABERDEEN,GREECE,CORFU,EUROPE AIRPOST,D,C, 4 , 0 , 75 , 0 , 25 , 0 , 0 , 0 , 15 , 0 , 0 , 0 , 0 
28-Oct-2015 10:11,201508,ABERDEEN,GREECE,CORFU,GERMANIA FLUGGESELLSCHAFT,A,C, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 5 , 100 , 3.4 
28-Oct-2015 10:11,201508,ABERDEEN,GREECE,CORFU,GERMANIA FLUGGESELLSCHAFT,D,C, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 5 , 100 , 4.8 
