run_date,reporting_period,reporting_airport,origin_destination_country,origin_destination,airline_name,arrival_departure,scheduled_charter,number_flights_matched,actual_flights_unmatched,early_to_15_mins_late_percent,flts_16_to_30_mins_late_percent,flts_31_to_60_mins_late_percent,flts_61_to_180_mins_late_percent,flts_181_to_360_mins_late_percent,more_than_360_mins_late_percent,average_delay_mins,planned_flights_unmatched,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
03/07/2013 14:04,201304,BIRMINGHAM,AUSTRIA,INNSBRUCK,AUSTRIAN AIRLINES,A,C,0,0,0,0,0,0,0,0,0,0,2,100,0
03/07/2013 14:04,201304,BIRMINGHAM,AUSTRIA,INNSBRUCK,AUSTRIAN AIRLINES,D,C,0,0,0,0,0,0,0,0,0,0,1,100,4
03/07/2013 14:04,201304,BIRMINGHAM,AUSTRIA,INNSBRUCK,THOMSON AIRWAYS LTD,A,C,1,0,100,0,0,0,0,0,0,0,2,100,0
03/07/2013 14:04,201304,BIRMINGHAM,AUSTRIA,INNSBRUCK,THOMSON AIRWAYS LTD,D,C,0,0,0,0,0,0,0,0,0,0,1,100,0
03/07/2013 14:04,201304,BIRMINGHAM,AUSTRIA,INNSBRUCK,TYROLEAN AIRWAYS,A,C,1,0,100,0,0,0,0,0,0,0,0,0,0
03/07/2013 14:04,201304,BIRMINGHAM,BARBADOS,BRIDGETOWN,THOMSON AIRWAYS LTD,A,C,3,0,66.66666667,0,33.33333333,0,0,0,20,0,3,33.33333333,11
03/07/2013 14:04,201304,BIRMINGHAM,BARBADOS,BRIDGETOWN,THOMSON AIRWAYS LTD,D,C,2,0,0,50,50,0,0,0,32.5,0,3,100,0
03/07/2013 14:04,201304,BIRMINGHAM,BELGIUM,BRUSSELS,BRUSSELS AIRLINES,A,S,98,0,89.79591837,8.163265306,2.040816327,0,0,0,5.132653061,0,95,90.52631579,4.336842105
03/07/2013 14:04,201304,BIRMINGHAM,BELGIUM,BRUSSELS,BRUSSELS AIRLINES,D,S,98,0,88.7755102,5.102040816,4.081632653,1.020408163,1.020408163,0,7.724489796,0,94,84.04255319,7.585106383
03/07/2013 14:04,201304,BIRMINGHAM,CAPE VERDE ISLANDS,BOA VISTA (RABIL),THOMSON AIRWAYS LTD,A,S,4,0,100,0,0,0,0,0,0,0,4,100,0.25
