run_date,reporting_period,reporting_airport,origin_destination_country,origin_destination,airline_name,arrival_departure,scheduled_charter,number_flights_matched,actual_flights_unmatched,early_to_15_mins_late_percent,flts_16_to_30_mins_late_percent,flts_31_to_60_mins_late_percent,flts_61_to_180_mins_late_percent,flts_181_to_360_mins_late_percent,more_than_360_mins_late_percent,average_delay_mins,planned_flights_unmatched,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
25/06/2014 14:01,201404,BIRMINGHAM,AUSTRIA,INNSBRUCK,THOMSON AIRWAYS LTD,A,C,1,0,100,0,0,0,0,0,0,0,1,100,0
25/06/2014 14:01,201404,BIRMINGHAM,AUSTRIA,INNSBRUCK,TYROLEAN AIRWAYS,A,C,2,0,100,0,0,0,0,0,0,0,1,100,0
25/06/2014 14:01,201404,BIRMINGHAM,AUSTRIA,INNSBRUCK,TYROLEAN AIRWAYS,D,C,1,0,100,0,0,0,0,0,0,0,0,0,0
25/06/2014 14:01,201404,BIRMINGHAM,BARBADOS,BRIDGETOWN,THOMSON AIRWAYS LTD,A,C,2,0,100,0,0,0,0,0,5,0,3,66.66666667,20
25/06/2014 14:01,201404,BIRMINGHAM,BARBADOS,BRIDGETOWN,THOMSON AIRWAYS LTD,D,C,2,0,100,0,0,0,0,0,0.5,0,2,0,32.5
25/06/2014 14:01,201404,BIRMINGHAM,BELGIUM,BRUSSELS,BMI REGIONAL,A,S,0,2,0,0,0,0,0,0,0,0,0,0,0
25/06/2014 14:01,201404,BIRMINGHAM,BELGIUM,BRUSSELS,BRUSSELS AIRLINES,A,S,95,0,76.84210526,14.73684211,7.368421053,1.052631579,0,0,10.44210526,0,98,89.79591837,5.132653061
25/06/2014 14:01,201404,BIRMINGHAM,BELGIUM,BRUSSELS,BRUSSELS AIRLINES,D,S,95,0,65.26315789,15.78947368,14.73684211,4.210526316,0,0,16.04210526,0,98,88.7755102,7.724489796
25/06/2014 14:01,201404,BIRMINGHAM,CAPE VERDE ISLANDS,BOA VISTA (RABIL),THOMSON AIRWAYS LTD,A,S,5,0,80,20,0,0,0,0,6.6,0,4,100,0
25/06/2014 14:01,201404,BIRMINGHAM,CAPE VERDE ISLANDS,BOA VISTA (RABIL),THOMSON AIRWAYS LTD,D,S,5,0,100,0,0,0,0,0,3.6,0,4,100,0
25/06/2014 14:01,201404,BIRMINGHAM,CAPE VERDE ISLANDS,ILHA DO SAL C.VERDE,THOMSON AIRWAYS LTD,A,S,4,1,75,0,25,0,0,0,12.5,1,5,80,5.8
25/06/2014 14:01,201404,BIRMINGHAM,CAPE VERDE ISLANDS,ILHA DO SAL C.VERDE,THOMSON AIRWAYS LTD,D,S,4,0,75,0,25,0,0,0,10.25,0,5,100,0
25/06/2014 14:01,201404,BIRMINGHAM,CROATIA,DUBROVNIK,MONARCH AIRLINES,A,S,0,0,0,0,0,0,0,0,0,0,1,100,0
25/06/2014 14:01,201404,BIRMINGHAM,CROATIA,DUBROVNIK,MONARCH AIRLINES,D,S,0,0,0,0,0,0,0,0,0,0,1,100,0
25/06/2014 14:01,201404,BIRMINGHAM,CYPRUS,LARNACA,MONARCH AIRLINES,A,S,16,1,93.75,6.25,0,0,0,0,1.6875,0,9,66.66666667,12.55555556
25/06/2014 14:01,201404,BIRMINGHAM,CYPRUS,LARNACA,MONARCH AIRLINES,D,S,17,0,70.58823529,23.52941176,5.882352941,0,0,0,12.94117647,0,8,100,0
25/06/2014 14:01,201404,BIRMINGHAM,CYPRUS,LARNACA,THOMAS COOK AIRLINES LTD,A,C,4,0,100,0,0,0,0,0,2,0,3,66.66666667,6.666666667
25/06/2014 14:01,201404,BIRMINGHAM,CYPRUS,LARNACA,THOMAS COOK AIRLINES LTD,D,C,4,0,50,50,0,0,0,0,13,0,4,100,0
25/06/2014 14:01,201404,BIRMINGHAM,CYPRUS,PAPHOS,MONARCH AIRLINES,A,S,9,0,100,0,0,0,0,0,0,0,0,0,0
25/06/2014 14:01,201404,BIRMINGHAM,CYPRUS,PAPHOS,MONARCH AIRLINES,D,S,9,0,77.77777778,22.22222222,0,0,0,0,11,0,0,0,0
25/06/2014 14:01,201404,BIRMINGHAM,CYPRUS,PAPHOS,THOMAS COOK AIRLINES LTD,A,C,4,0,75,0,25,0,0,0,13.75,0,4,100,1.5
25/06/2014 14:01,201404,BIRMINGHAM,CYPRUS,PAPHOS,THOMAS COOK AIRLINES LTD,D,C,4,0,75,0,0,25,0,0,22,0,4,100,0
25/06/2014 14:01,201404,BIRMINGHAM,CYPRUS,PAPHOS,THOMSON AIRWAYS LTD,A,C,8,0,100,0,0,0,0,0,0.625,0,8,87.5,4.5
25/06/2014 14:01,201404,BIRMINGHAM,CYPRUS,PAPHOS,THOMSON AIRWAYS LTD,D,C,9,0,88.88888889,11.11111111,0,0,0,0,4.111111111,0,8,100,0
25/06/2014 14:01,201404,BIRMINGHAM,DENMARK,COPENHAGEN,SAS,A,S,46,0,95.65217391,4.347826087,0,0,0,0,2.652173913,0,47,76.59574468,15.42553191
25/06/2014 14:01,201404,BIRMINGHAM,DENMARK,COPENHAGEN,SAS,D,S,46,0,86.95652174,10.86956522,2.173913043,0,0,0,6.326086957,0,46,86.95652174,9.934782609
25/06/2014 14:01,201404,BIRMINGHAM,EGYPT,HURGHADA,THOMSON AIRWAYS LTD,A,C,4,0,75,0,25,0,0,0,10.25,0,5,100,0
25/06/2014 14:01,201404,BIRMINGHAM,EGYPT,HURGHADA,THOMSON AIRWAYS LTD,D,C,4,0,75,25,0,0,0,0,9.5,0,5,100,0
25/06/2014 14:01,201404,BIRMINGHAM,EGYPT,SHARM EL SHEIKH (OPHIRA),MONARCH AIRLINES,A,S,13,0,92.30769231,0,0,7.692307692,0,0,8.769230769,0,9,66.66666667,22.44444444
25/06/2014 14:01,201404,BIRMINGHAM,EGYPT,SHARM EL SHEIKH (OPHIRA),MONARCH AIRLINES,D,S,13,0,69.23076923,23.07692308,0,7.692307692,0,0,19.61538462,0,9,100,0
25/06/2014 14:01,201404,BIRMINGHAM,EGYPT,SHARM EL SHEIKH (OPHIRA),THOMAS COOK AIRLINES LTD,A,C,4,0,100,0,0,0,0,0,0,0,9,88.88888889,3.666666667
25/06/2014 14:01,201404,BIRMINGHAM,EGYPT,SHARM EL SHEIKH (OPHIRA),THOMAS COOK AIRLINES LTD,D,C,4,0,100,0,0,0,0,0,4.75,0,9,100,0
25/06/2014 14:01,201404,BIRMINGHAM,EGYPT,SHARM EL SHEIKH (OPHIRA),THOMSON AIRWAYS LTD,A,C,8,0,100,0,0,0,0,0,0,0,13,92.30769231,2.923076923
25/06/2014 14:01,201404,BIRMINGHAM,EGYPT,SHARM EL SHEIKH (OPHIRA),THOMSON AIRWAYS LTD,D,C,8,0,100,0,0,0,0,0,6.875,0,12,100,0
25/06/2014 14:01,201404,BIRMINGHAM,FRANCE,BERGERAC,FLYBE LTD,A,S,0,1,0,0,0,0,0,0,0,0,0,0,0
25/06/2014 14:01,201404,BIRMINGHAM,FRANCE,CHAMBERY,FLYBE LTD,A,C,3,0,100,0,0,0,0,0,0,0,3,100,0.333333333
25/06/2014 14:01,201404,BIRMINGHAM,FRANCE,CHAMBERY,FLYBE LTD,A,S,3,0,100,0,0,0,0,0,0,0,0,0,0
25/06/2014 14:01,201404,BIRMINGHAM,FRANCE,CHAMBERY,FLYBE LTD,D,C,2,0,100,0,0,0,0,0,9.5,0,2,100,0
25/06/2014 14:01,201404,BIRMINGHAM,FRANCE,CHAMBERY,FLYBE LTD,D,S,2,0,0,100,0,0,0,0,21,1,0,0,0
25/06/2014 14:01,201404,BIRMINGHAM,FRANCE,CHAMBERY,THOMSON AIRWAYS LTD,A,C,2,0,100,0,0,0,0,0,0,0,1,100,0
25/06/2014 14:01,201404,BIRMINGHAM,FRANCE,CHAMBERY,THOMSON AIRWAYS LTD,D,C,1,0,100,0,0,0,0,0,8,0,0,0,0
25/06/2014 14:01,201404,BIRMINGHAM,FRANCE,CLERMONT FERRAND,ESTONIAN AIR,A,C,1,0,100,0,0,0,0,0,0,0,0,0,0
25/06/2014 14:01,201404,BIRMINGHAM,FRANCE,CLERMONT FERRAND,ESTONIAN AIR,D,C,1,0,100,0,0,0,0,0,12,0,0,0,0
25/06/2014 14:01,201404,BIRMINGHAM,FRANCE,GRENOBLE,EASYJET AIRLINE COMPANY LTD,A,S,3,0,100,0,0,0,0,0,0,0,2,100,6.5
25/06/2014 14:01,201404,BIRMINGHAM,FRANCE,GRENOBLE,EASYJET AIRLINE COMPANY LTD,D,S,3,0,100,0,0,0,0,0,0,0,2,100,0
25/06/2014 14:01,201404,BIRMINGHAM,FRANCE,GRENOBLE,FLYBE LTD,A,C,2,0,100,0,0,0,0,0,0,0,0,0,0
25/06/2014 14:01,201404,BIRMINGHAM,FRANCE,GRENOBLE,FLYBE LTD,D,C,1,0,100,0,0,0,0,0,14,0,0,0,0
25/06/2014 14:01,201404,BIRMINGHAM,FRANCE,GRENOBLE,MONARCH AIRLINES,A,C,4,0,50,25,25,0,0,0,17,0,0,0,0
25/06/2014 14:01,201404,BIRMINGHAM,FRANCE,GRENOBLE,MONARCH AIRLINES,A,S,2,0,100,0,0,0,0,0,4,0,4,50,15.5
25/06/2014 14:01,201404,BIRMINGHAM,FRANCE,GRENOBLE,MONARCH AIRLINES,D,S,6,0,83.33333333,0,16.66666667,0,0,0,10.83333333,0,4,100,0
25/06/2014 14:01,201404,BIRMINGHAM,FRANCE,LYON,FLYBE LTD,A,S,26,0,84.61538462,11.53846154,3.846153846,0,0,0,7.307692308,0,0,0,0
25/06/2014 14:01,201404,BIRMINGHAM,FRANCE,LYON,FLYBE LTD,D,S,26,0,84.61538462,7.692307692,7.692307692,0,0,0,9.192307692,0,0,0,0
25/06/2014 14:01,201404,BIRMINGHAM,FRANCE,MONTPELLIER,RYANAIR,A,S,0,0,0,0,0,0,0,0,0,0,9,100,2.333333333
25/06/2014 14:01,201404,BIRMINGHAM,FRANCE,MONTPELLIER,RYANAIR,D,S,0,0,0,0,0,0,0,0,0,0,9,100,0
25/06/2014 14:01,201404,BIRMINGHAM,FRANCE,PARIS (CHARLES DE GAULLE),AIR FRANCE,A,S,89,0,91.01123596,5.617977528,2.247191011,1.123595506,0,0,5.213483146,0,90,92.22222222,4.088888889
25/06/2014 14:01,201404,BIRMINGHAM,FRANCE,PARIS (CHARLES DE GAULLE),AIR FRANCE,D,S,89,0,87.64044944,7.865168539,3.370786517,1.123595506,0,0,7.101123596,0,90,96.66666667,2.722222222
