run_date,reporting_period,reporting_airport,origin_destination_country,origin_destination,airline_name,arrival_departure,scheduled_charter,number_flights_matched,actual_flights_unmatched,early_to_15_mins_late_percent,flts_16_to_30_mins_late_percent,flts_31_to_60_mins_late_percent,flts_61_to_180_mins_late_percent,flts_181_to_360_mins_late_percent,more_than_360_mins_late_percent,average_delay_mins,planned_flights_unmatched,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
03/01/2017 18:32,201612,ABERDEEN,DENMARK,COPENHAGEN,SAS,A,S,31,0,87.09677419,6.451612903,3.225806452,3.225806452,0,0,7.41935,0,40,85,6.35
03/01/2017 18:32,201612,ABERDEEN,DENMARK,COPENHAGEN,SAS,D,S,31,0,87.09677419,6.451612903,3.225806452,3.225806452,0,0,8,0,40,95,5.6
03/01/2017 18:32,201612,ABERDEEN,DENMARK,ESBJERG,BMI REGIONAL,A,S,20,0,75,15,5,5,0,0,7.9,0,20,85,4.05
03/01/2017 18:32,201612,ABERDEEN,DENMARK,ESBJERG,BMI REGIONAL,D,S,20,0,85,10,0,5,0,0,7.75,0,20,85,4.95
03/01/2017 18:32,201612,ABERDEEN,FINLAND,ENONTEKIO,ENTER AIR,A,C,1,0,100,0,0,0,0,0,0,0,1,100,0
03/01/2017 18:32,201612,ABERDEEN,FINLAND,ENONTEKIO,ENTER AIR,D,C,1,0,100,0,0,0,0,0,14,0,1,100,8
03/01/2017 18:32,201612,ABERDEEN,FINLAND,IVALO,SMALL PLANET AIRLINES,A,C,1,0,100,0,0,0,0,0,11,0,0,0,0
03/01/2017 18:32,201612,ABERDEEN,FINLAND,IVALO,SMALL PLANET AIRLINES,D,C,1,0,0,0,0,0,100,0,221,0,0,0,0
03/01/2017 18:32,201612,ABERDEEN,FRANCE,PARIS (CHARLES DE GAULLE),AIR FRANCE,A,S,61,0,70.49180328,18.03278689,4.918032787,6.557377049,0,0,15.14754,0,84,91.66666667,3.25
03/01/2017 18:32,201612,ABERDEEN,FRANCE,PARIS (CHARLES DE GAULLE),AIR FRANCE,D,S,61,0,68.85245902,21.31147541,0,9.836065574,0,0,16.68852,0,85,85.88235294,7.364705882
03/01/2017 18:32,201612,ABERDEEN,GERMANY,FRANKFURT MAIN,LUFTHANSA,A,S,57,0,77.19298246,8.771929825,3.50877193,10.52631579,0,0,18.10526,0,57,57.89473684,21.47368421
03/01/2017 18:32,201612,ABERDEEN,GERMANY,FRANKFURT MAIN,LUFTHANSA,D,S,58,0,86.20689655,6.896551724,5.172413793,1.724137931,0,0,8.06897,0,58,86.20689655,7.551724138
03/01/2017 18:32,201612,ABERDEEN,ICELAND,KEFLAVIK,FLUGFELAG ISLANDS(AIR ICELAND),A,S,13,0,46.15384615,0,30.76923077,23.07692308,0,0,33.69231,0,0,0,0
03/01/2017 18:32,201612,ABERDEEN,ICELAND,KEFLAVIK,FLUGFELAG ISLANDS(AIR ICELAND),D,S,13,0,100,0,0,0,0,0,2.15385,0,0,0,0
03/01/2017 18:32,201612,ABERDEEN,IRISH REPUBLIC,DUBLIN,AER LINGUS,A,S,30,0,96.66666667,0,3.333333333,0,0,0,2.56667,0,31,96.77419355,3.161290323
03/01/2017 18:32,201612,ABERDEEN,IRISH REPUBLIC,DUBLIN,AER LINGUS,D,S,30,0,90,6.666666667,3.333333333,0,0,0,5.7,0,31,93.5483871,4.290322581
03/01/2017 18:32,201612,ABERDEEN,NETHERLANDS,AMSTERDAM,KLM,A,S,74,0,82.43243243,6.756756757,8.108108108,2.702702703,0,0,11.40541,0,83,93.97590361,2.614457831
03/01/2017 18:32,201612,ABERDEEN,NETHERLANDS,AMSTERDAM,KLM,D,S,75,0,66.66666667,17.33333333,9.333333333,4,2.666666667,0,19.84,0,84,78.57142857,9.547619048
03/01/2017 18:32,201612,ABERDEEN,NETHERLANDS,AMSTERDAM,KLM CITYHOPPER,A,S,42,0,80.95238095,11.90476191,7.142857143,0,0,0,8.07143,0,57,94.73684211,3.684210526
03/01/2017 18:32,201612,ABERDEEN,NETHERLANDS,AMSTERDAM,KLM CITYHOPPER,D,S,41,0,68.29268293,9.756097561,14.63414634,7.317073171,0,0,18.29268,0,57,89.47368421,5.473684211
03/01/2017 18:32,201612,ABERDEEN,NETHERLANDS,MAASTRICHT,DENIM AIR,A,C,0,0,0,0,0,0,0,0,0,0,1,0,31
03/01/2017 18:32,201612,ABERDEEN,NORWAY,BERGEN,BMI REGIONAL,D,C,1,0,100,0,0,0,0,0,8,0,0,0,0
03/01/2017 18:32,201612,ABERDEEN,NORWAY,BERGEN,WIDEROE FLYVESELSKAP A/S,A,S,35,0,91.42857143,5.714285714,2.857142857,0,0,0,5.94286,0,49,83.67346939,10.40816327
03/01/2017 18:32,201612,ABERDEEN,NORWAY,BERGEN,WIDEROE FLYVESELSKAP A/S,D,S,35,0,88.57142857,8.571428571,2.857142857,0,0,0,5.71429,0,49,85.71428571,7.714285714
03/01/2017 18:32,201612,ABERDEEN,NORWAY,OSLO (GARDERMOEN),BMI REGIONAL,A,S,20,0,75,10,5,10,0,0,13.4,0,16,81.25,10.0625
03/01/2017 18:32,201612,ABERDEEN,NORWAY,OSLO (GARDERMOEN),BMI REGIONAL,D,S,20,0,70,15,5,10,0,0,14.25,0,16,81.25,8.8125
03/01/2017 18:32,201612,ABERDEEN,NORWAY,OSLO (GARDERMOEN),SAS,A,S,16,0,37.5,43.75,12.5,6.25,0,0,19.375,0,22,72.72727273,12.36363636
03/01/2017 18:32,201612,ABERDEEN,NORWAY,OSLO (GARDERMOEN),SAS,D,S,16,0,56.25,25,12.5,6.25,0,0,19.4375,0,22,81.81818182,9.363636364
03/01/2017 18:32,201612,ABERDEEN,NORWAY,STAVANGER,SAS,A,S,40,0,82.5,12.5,2.5,2.5,0,0,9.45,0,40,85,8.6
03/01/2017 18:32,201612,ABERDEEN,NORWAY,STAVANGER,SAS,D,S,40,0,90,7.5,0,2.5,0,0,5.875,0,40,95,6.4
03/01/2017 18:32,201612,ABERDEEN,NORWAY,STAVANGER,WIDEROE FLYVESELSKAP A/S,A,S,49,0,93.87755102,2.040816327,4.081632653,0,0,0,5.85714,0,63,79.36507937,9.365079365
03/01/2017 18:32,201612,ABERDEEN,NORWAY,STAVANGER,WIDEROE FLYVESELSKAP A/S,D,S,49,0,89.79591837,6.12244898,2.040816327,2.040816327,0,0,7.53061,0,64,84.375,8.109375
03/01/2017 18:32,201612,ABERDEEN,POLAND,GDANSK,WIZZ AIR,A,S,10,0,80,20,0,0,0,0,4.6,0,9,77.77777778,9.666666667
03/01/2017 18:32,201612,ABERDEEN,POLAND,GDANSK,WIZZ AIR,D,S,10,0,70,20,10,0,0,0,9.6,0,9,55.55555556,15.77777778
03/01/2017 18:32,201612,ABERDEEN,POLAND,WARSAW (CHOPIN),WIZZ AIR,A,S,9,0,66.66666667,22.22222222,11.11111111,0,0,0,13.77778,0,0,0,0
03/01/2017 18:32,201612,ABERDEEN,POLAND,WARSAW (CHOPIN),WIZZ AIR,D,S,9,0,33.33333333,33.33333333,33.33333333,0,0,0,24.33333,0,0,0,0
03/01/2017 18:32,201612,ABERDEEN,SPAIN(CANARY ISLANDS),TENERIFE (SURREINA SOFIA),THOMSON AIRWAYS LTD,A,C,9,0,88.88888889,0,11.11111111,0,0,0,8,0,9,100,0
03/01/2017 18:32,201612,ABERDEEN,SPAIN(CANARY ISLANDS),TENERIFE (SURREINA SOFIA),THOMSON AIRWAYS LTD,D,C,9,0,44.44444444,33.33333333,22.22222222,0,0,0,16.33333,0,9,66.66666667,11.77777778
03/01/2017 18:32,201612,ABERDEEN,SWITZERLAND,GENEVA,EASYJET AIRLINE COMPANY LTD,A,S,7,0,71.42857143,0,14.28571429,14.28571429,0,0,19.71429,0,0,0,0
03/01/2017 18:32,201612,ABERDEEN,SWITZERLAND,GENEVA,EASYJET AIRLINE COMPANY LTD,D,S,7,0,71.42857143,0,14.28571429,14.28571429,0,0,32,0,0,0,0
03/01/2017 18:32,201612,ABERDEEN,SWITZERLAND,GENEVA,EASYJET SWITZERLAND,A,S,0,0,0,0,0,0,0,0,0,0,3,100,5
03/01/2017 18:32,201612,ABERDEEN,SWITZERLAND,GENEVA,EASYJET SWITZERLAND,D,S,0,0,0,0,0,0,0,0,0,0,3,66.66666667,61.33333333
03/01/2017 18:32,201612,ABERDEEN,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),FLYBE LTD,A,S,31,0,83.87096774,12.90322581,0,3.225806452,0,0,9.58065,0,29,68.96551724,9.896551724
03/01/2017 18:32,201612,ABERDEEN,UNITED KINGDOM,BELFAST CITY (GEORGE BEST),FLYBE LTD,D,S,30,0,83.33333333,10,3.333333333,3.333333333,0,0,11.4,0,30,76.66666667,16.76666667
03/01/2017 18:32,201612,ABERDEEN,UNITED KINGDOM,BIRMINGHAM,EASTERN AIRWAYS,A,S,1,0,100,0,0,0,0,0,0,0,0,0,0
03/01/2017 18:32,201612,ABERDEEN,UNITED KINGDOM,BIRMINGHAM,FLYBE LTD,A,S,94,0,79.78723404,11.70212766,5.319148936,2.127659574,1.063829787,0,11.28723,0,70,82.85714286,15.42857143
03/01/2017 18:32,201612,ABERDEEN,UNITED KINGDOM,BIRMINGHAM,FLYBE LTD,D,S,95,0,81.05263158,13.68421053,5.263157895,0,0,0,8.69474,0,70,80,22.81428571
03/01/2017 18:32,201612,ABERDEEN,UNITED KINGDOM,BRISTOL,BMI REGIONAL,A,S,31,0,48.38709677,3.225806452,16.12903226,29.03225807,3.225806452,0,44.58065,0,37,67.56756757,30.10810811
03/01/2017 18:32,201612,ABERDEEN,UNITED KINGDOM,BRISTOL,BMI REGIONAL,D,S,31,0,54.83870968,9.677419355,12.90322581,22.58064516,0,0,34.22581,0,37,62.16216216,16.67567568
03/01/2017 18:32,201612,ABERDEEN,UNITED KINGDOM,CARDIFF WALES,EASTERN AIRWAYS,A,S,20,0,85,15,0,0,0,0,5.15,0,20,90,5.3
03/01/2017 18:32,201612,ABERDEEN,UNITED KINGDOM,CARDIFF WALES,EASTERN AIRWAYS,D,S,20,0,80,15,5,0,0,0,9.2,0,16,87.5,8.5625
03/01/2017 18:32,201612,ABERDEEN,UNITED KINGDOM,DURHAM TEES VALLEY,EASTERN AIRWAYS,A,S,45,0,93.33333333,0,4.444444444,2.222222222,0,0,6.15556,0,63,88.88888889,4.53968254
03/01/2017 18:32,201612,ABERDEEN,UNITED KINGDOM,DURHAM TEES VALLEY,EASTERN AIRWAYS,D,S,46,0,86.95652174,8.695652174,4.347826087,0,0,0,6.19565,0,67,86.56716418,7.597014925
03/01/2017 18:32,201612,ABERDEEN,UNITED KINGDOM,EAST MIDLANDS INTERNATIONAL,EASTERN AIRWAYS,A,S,0,0,0,0,0,0,0,0,0,0,47,80.85106383,18.29787234
