run_date,reporting_period,reporting_airport,origin_destination_country,origin_destination,airline_name,arrival_departure,scheduled_charter,number_flights_matched,actual_flights_unmatched,early_to_15_mins_late_percent,flts_16_to_30_mins_late_percent,flts_31_to_60_mins_late_percent,flts_61_to_180_mins_late_percent,flts_181_to_360_mins_late_percent,more_than_360_mins_late_percent,average_delay_mins,planned_flights_unmatched,previous_year_month_flights_matched,previous_year_month_early_to_15_mins_late_percent,previous_year_month_average_delay
28-Jan-2016 15:32,201511,ABERDEEN,DENMARK,COPENHAGEN,SAS,A,S, 45 , 0 , 88.8888888888889 , 6.66666666666667 , 4.44444444444444 , 0 , 0 , 0 , 6.31111111111111 , 1 , 47 , 91.4893617021277 , 7.80851063829787 
28-Jan-2016 15:32,201511,ABERDEEN,DENMARK,COPENHAGEN,SAS,D,S, 45 , 0 , 93.3333333333333 , 2.22222222222222 , 4.44444444444444 , 0 , 0 , 0 , 4.11111111111111 , 1 , 47 , 89.3617021276596 , 8.59574468085106 
28-Jan-2016 15:32,201511,ABERDEEN,DENMARK,ESBJERG,BMI REGIONAL,A,S, 26 , 0 , 84.6153846153846 , 3.84615384615385 , 3.84615384615385 , 7.69230769230769 , 0 , 0 , 11.6538461538462 , 0 , 25 , 100 , 1.4 
28-Jan-2016 15:32,201511,ABERDEEN,DENMARK,ESBJERG,BMI REGIONAL,D,S, 26 , 0 , 80.7692307692308 , 7.69230769230769 , 3.84615384615385 , 7.69230769230769 , 0 , 0 , 13.1538461538462 , 0 , 25 , 88 , 8.96 
28-Jan-2016 15:32,201511,ABERDEEN,DENMARK,ESBJERG,LOGANAIR LTD,A,C, 1 , 0 , 0 , 0 , 100 , 0 , 0 , 0 , 56 , 0 , 0 , 0 , 0 
28-Jan-2016 15:32,201511,ABERDEEN,DENMARK,ESBJERG,LOGANAIR LTD,D,C, 1 , 0 , 100 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
28-Jan-2016 15:32,201511,ABERDEEN,FAROE ISLANDS,VAGAR,ATLANTIC AIRWAYS,A,C, 1 , 0 , 100 , 0 , 0 , 0 , 0 , 0 , 12 , 0 , 4 , 75 , 5 
28-Jan-2016 15:32,201511,ABERDEEN,FAROE ISLANDS,VAGAR,ATLANTIC AIRWAYS,D,C, 1 , 0 , 0 , 0 , 100 , 0 , 0 , 0 , 45 , 0 , 4 , 25 , 20.25 
28-Jan-2016 15:32,201511,ABERDEEN,FRANCE,PARIS (CHARLES DE GAULLE),AIR FRANCE,A,S, 82 , 0 , 81.7073170731707 , 13.4146341463415 , 1.21951219512195 , 3.65853658536585 , 0 , 0 , 10.1707317073171 , 0 , 0 , 0 , 0 
28-Jan-2016 15:32,201511,ABERDEEN,FRANCE,PARIS (CHARLES DE GAULLE),AIR FRANCE,D,S, 80 , 0 , 78.75 , 11.25 , 7.5 , 2.5 , 0 , 0 , 8.8625 , 0 , 0 , 0 , 0 
28-Jan-2016 15:32,201511,ABERDEEN,FRANCE,PARIS (CHARLES DE GAULLE),HOP - R C A E ,A,S, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 85 , 91.7647058823529 , 3.6 
28-Jan-2016 15:32,201511,ABERDEEN,FRANCE,PARIS (CHARLES DE GAULLE),HOP - R C A E ,D,S, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 83 , 87.9518072289157 , 6.18072289156626 
28-Jan-2016 15:32,201511,ABERDEEN,GERMANY,FRANKFURT MAIN,LUFTHANSA,A,S, 58 , 0 , 60.3448275862069 , 25.8620689655172 , 8.62068965517241 , 1.72413793103448 , 3.44827586206897 , 0 , 20.4137931034483 , 2 , 0 , 0 , 0 
28-Jan-2016 15:32,201511,ABERDEEN,GERMANY,FRANKFURT MAIN,LUFTHANSA,D,S, 58 , 0 , 86.2068965517241 , 8.62068965517241 , 5.17241379310345 , 0 , 0 , 0 , 6.60344827586207 , 2 , 0 , 0 , 0 
28-Jan-2016 15:32,201511,ABERDEEN,GERMANY,FRANKFURT MAIN,LUFTHANSA CITY LINE,A,S, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 60 , 81.6666666666667 , 10.3 
28-Jan-2016 15:32,201511,ABERDEEN,GERMANY,FRANKFURT MAIN,LUFTHANSA CITY LINE,D,S, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 60 , 91.6666666666667 , 6.55 
28-Jan-2016 15:32,201511,ABERDEEN,IRISH REPUBLIC,DUBLIN,AER LINGUS,A,S, 29 , 0 , 89.6551724137931 , 3.44827586206897 , 3.44827586206897 , 3.44827586206897 , 0 , 0 , 6.13793103448276 , 1 , 0 , 0 , 0 
28-Jan-2016 15:32,201511,ABERDEEN,IRISH REPUBLIC,DUBLIN,AER LINGUS,D,S, 29 , 0 , 93.1034482758621 , 0 , 3.44827586206897 , 3.44827586206897 , 0 , 0 , 6.89655172413793 , 1 , 0 , 0 , 0 
28-Jan-2016 15:32,201511,ABERDEEN,IRISH REPUBLIC,DUBLIN,EASTERN AIRWAYS,D,C, 0 , 1 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 
28-Jan-2016 15:32,201511,ABERDEEN,IRISH REPUBLIC,DUBLIN,STOBART AIR ,A,S, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 30 , 93.3333333333333 , 3.96666666666667 
28-Jan-2016 15:32,201511,ABERDEEN,IRISH REPUBLIC,DUBLIN,STOBART AIR ,D,S, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 , 30 , 86.6666666666667 , 7.46666666666667 
28-Jan-2016 15:32,201511,ABERDEEN,NETHERLANDS,AMSTERDAM,KLM,A,S, 83 , 0 , 86.7469879518072 , 3.6144578313253 , 6.02409638554217 , 3.6144578313253 , 0 , 0 , 9.6144578313253 , 2 , 90 , 97.7777777777778 , 1.93333333333333 
